205  4
-1   0   0   0  -1   0   0   0   1   0.50000   0.00000   0.50000
-1   0   0   0   1   0   0   0  -1   0.00000   0.50000   0.50000
 0   0   1   1   0   0   0   1   0   0.00000   0.00000   0.00000
-1   0   0   0  -1   0   0   0  -1   0.00000   0.00000   0.00000
 -0.250000    0.000000    0.000000   -0.250000    0.000000    0.000000    0.000000    0.250000    0.000000   -0.250000    0.000000    0.000000
  0.000000   -0.250000    0.000000    0.000000    0.250000    0.000000    0.000000    0.000000    0.250000    0.000000   -0.250000    0.000000
  0.000000    0.000000    0.250000    0.000000    0.000000   -0.250000    0.250000    0.000000    0.000000    0.000000    0.000000   -0.250000
