219  2
-1  -1  -1   0   0   1   1   0   0   0.50   0.50   0.50
 0   0   1   1   0   0   0   1   0   0.00   0.00   0.00
  0.027153   -0.116310   -0.315828   -0.414603    0.021331    0.462208
  0.437642   -0.313982   -0.112585   -0.189700   -0.336941    0.218391
  0.215795    0.458319   -0.066366   -0.312686    0.291888   -0.236645
