SG=91.105
 name=P4_1'22'
 nsym=8
 spinor=False
symmetries=
      1 0 0 0 1 0 0 0 1    0 0 0  1
  -1 0 0 0 -1 0 0 0 1    0 0 0.5  1
    -1 0 0 0 1 0 0 0 -1    0 0 0  1
  1 0 0 0 -1 0 0 0 -1    0 0 0.5  1
  0 -1 0 1 0 0 0 0 1    0 0 0.25 -1
  0 1 0 -1 0 0 0 0 1    0 0 0.75 -1
  0 1 0 1 0 0 0 0 -1    0 0 0.75 -1
0 -1 0 -1 0 0 0 0 -1    0 0 0.25 -1


 kpoint  GM : 0.000000 0.000000 0.000000  : 1 2 3 4
GM1  1    1.00000 1.00000 1.00000 1.00000
GM2  1    1.00000 1.00000 -1.00000 -1.00000
GM3GM4  2    2.00000 -2.00000 0.00000 0.00000



 kpoint  A : 0.500000 0.500000 0.500000  : 1 2 3 4
(A)R1  2    2.00000 0.00000 0.00000 0.00000



 kpoint  M : 0.500000 0.500000 0.000000  : 1 2 3 4
(M)S1  1    1.00000 1.00000 1.00000 1.00000
(M)S2  1    1.00000 1.00000 -1.00000 -1.00000
(M)S3S4  2    2.00000 -2.00000 0.00000 0.00000



 kpoint  R : 0.000000 0.500000 0.500000  : 1 2 3 4
(R)T1  2    2.00000 0.00000 0.00000 0.00000



 kpoint  RA : -0.500000 0.000000 0.500000  : 1 2 3 4
(RA)U1  2    2.00000 0.00000 0.00000 0.00000



 kpoint  X : 0.000000 0.500000 0.000000  : 1 2 3 4
(X)Y1  1    1.00000 1.00000 1.00000 1.00000
(X)Y2  1    1.00000 1.00000 -1.00000 -1.00000
(X)Y3  1    1.00000 -1.00000 -1.00000 1.00000
(X)Y4  1    1.00000 -1.00000 1.00000 -1.00000



 kpoint  XA : -0.500000 0.000000 0.000000  : 1 2 3 4
(XA)X1  1    1.00000 1.00000 1.00000 1.00000
(XA)X2  1    1.00000 1.00000 -1.00000 -1.00000
(XA)X3  1    1.00000 -1.00000 -1.00000 1.00000
(XA)X4  1    1.00000 -1.00000 1.00000 -1.00000



 kpoint  Z : 0.000000 0.000000 0.500000  : 1 2 3 4
Z1  2    2.00000 0.00000 0.00000 0.00000
