SG=218.82
 name=P-43n1'
 nsym=48
 spinor=False
symmetries=
        1 0 0 0 1 0 0 0 1    0 0 0  1
      -1 0 0 0 -1 0 0 0 1    0 0 0  1
      -1 0 0 0 1 0 0 0 -1    0 0 0  1
      1 0 0 0 -1 0 0 0 -1    0 0 0  1
        0 0 1 1 0 0 0 1 0    0 0 0  1
      0 0 1 -1 0 0 0 -1 0    0 0 0  1
      0 0 -1 -1 0 0 0 1 0    0 0 0  1
      0 0 -1 1 0 0 0 -1 0    0 0 0  1
        0 1 0 0 0 1 1 0 0    0 0 0  1
      0 -1 0 0 0 1 -1 0 0    0 0 0  1
      0 1 0 0 0 -1 -1 0 0    0 0 0  1
      0 -1 0 0 0 -1 1 0 0    0 0 0  1
  0 1 0 1 0 0 0 0 1    0.5 0.5 0.5  1
0 -1 0 -1 0 0 0 0 1    0.5 0.5 0.5  1
0 1 0 -1 0 0 0 0 -1    0.5 0.5 0.5  1
0 -1 0 1 0 0 0 0 -1    0.5 0.5 0.5  1
  1 0 0 0 0 1 0 1 0    0.5 0.5 0.5  1
-1 0 0 0 0 1 0 -1 0    0.5 0.5 0.5  1
-1 0 0 0 0 -1 0 1 0    0.5 0.5 0.5  1
1 0 0 0 0 -1 0 -1 0    0.5 0.5 0.5  1
  0 0 1 0 1 0 1 0 0    0.5 0.5 0.5  1
0 0 1 0 -1 0 -1 0 0    0.5 0.5 0.5  1
0 0 -1 0 1 0 -1 0 0    0.5 0.5 0.5  1
0 0 -1 0 -1 0 1 0 0    0.5 0.5 0.5  1
        1 0 0 0 1 0 0 0 1    0 0 0 -1
      -1 0 0 0 -1 0 0 0 1    0 0 0 -1
      -1 0 0 0 1 0 0 0 -1    0 0 0 -1
      1 0 0 0 -1 0 0 0 -1    0 0 0 -1
        0 0 1 1 0 0 0 1 0    0 0 0 -1
      0 0 1 -1 0 0 0 -1 0    0 0 0 -1
      0 0 -1 -1 0 0 0 1 0    0 0 0 -1
      0 0 -1 1 0 0 0 -1 0    0 0 0 -1
        0 1 0 0 0 1 1 0 0    0 0 0 -1
      0 -1 0 0 0 1 -1 0 0    0 0 0 -1
      0 1 0 0 0 -1 -1 0 0    0 0 0 -1
      0 -1 0 0 0 -1 1 0 0    0 0 0 -1
  0 1 0 1 0 0 0 0 1    0.5 0.5 0.5 -1
0 -1 0 -1 0 0 0 0 1    0.5 0.5 0.5 -1
0 1 0 -1 0 0 0 0 -1    0.5 0.5 0.5 -1
0 -1 0 1 0 0 0 0 -1    0.5 0.5 0.5 -1
  1 0 0 0 0 1 0 1 0    0.5 0.5 0.5 -1
-1 0 0 0 0 1 0 -1 0    0.5 0.5 0.5 -1
-1 0 0 0 0 -1 0 1 0    0.5 0.5 0.5 -1
1 0 0 0 0 -1 0 -1 0    0.5 0.5 0.5 -1
  0 0 1 0 1 0 1 0 0    0.5 0.5 0.5 -1
0 0 1 0 -1 0 -1 0 0    0.5 0.5 0.5 -1
0 0 -1 0 1 0 -1 0 0    0.5 0.5 0.5 -1
0 0 -1 0 -1 0 1 0 0    0.5 0.5 0.5 -1


 kpoint  GM : 0.000000 0.000000 0.000000  : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
GM1  1    1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
GM2  1    1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000
GM3  2    2.00000 2.00000 2.00000 2.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
GM4  3    3.00000 -1.00000 -1.00000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.00000 1.00000 -1.00000 -1.00000 1.00000 -1.00000 -1.00000 1.00000 1.00000 -1.00000 1.00000 -1.00000
GM5  3    3.00000 -1.00000 -1.00000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -1.00000 -1.00000 1.00000 1.00000 -1.00000 1.00000 1.00000 -1.00000 -1.00000 1.00000 -1.00000 1.00000



 kpoint  M : 0.500000 0.500000 0.000000  : 1 2 3 4 13 14 15 16
M1  1    1.00000 -1.00000 -1.00000 1.00000 1.00000 -1.00000 -1.00000 1.00000
M2  1    1.00000 -1.00000 -1.00000 1.00000 -1.00000 1.00000 1.00000 -1.00000
M3  1    1.00000 -1.00000 1.00000 -1.00000 1.00000 -1.00000 1.00000 -1.00000
M4  1    1.00000 -1.00000 1.00000 -1.00000 -1.00000 1.00000 -1.00000 1.00000
M5  2    2.00000 2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000



 kpoint  R : 0.500000 0.500000 0.500000  : 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
R1R2  2    2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
R3R3  4    4.00000 4.00000 4.00000 4.00000 -2.00000 -2.00000 -2.00000 -2.00000 -2.00000 -2.00000 -2.00000 -2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
R4R5  6    6.00000 -2.00000 -2.00000 -2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000



