SG=72.546
 name=I_cbam
 nsym=16
 spinor=True
symmetries=
     1 0 0 0 1 0 0 0 1    0 0 0   1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0  1
   -1 0 0 0 -1 0 0 0 1    0 0 0  1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5  1
 -1 0 0 0 1 0 0 0 -1    0 0 0.5   0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0  1
 1 0 0 0 -1 0 0 0 -1    0 0 0.5 0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0  1
  -1 0 0 0 -1 0 0 0 -1    0 0 0   1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0  1
    1 0 0 0 1 0 0 0 -1    0 0 0  1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5  1
  1 0 0 0 -1 0 0 0 1    0 0 0.5   0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0  1
  -1 0 0 0 1 0 0 0 1    0 0 0.5 0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0  1
   1 0 0 0 1 0 0 0 1    0 0 0.5   1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0 -1
 -1 0 0 0 -1 0 0 0 1    0 0 0.5  1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5 -1
   -1 0 0 0 1 0 0 0 -1    0 0 0   0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0 -1
   1 0 0 0 -1 0 0 0 -1    0 0 0 0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0 -1
-1 0 0 0 -1 0 0 0 -1    0 0 0.5   1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0 -1
  1 0 0 0 1 0 0 0 -1    0 0 0.5  1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5 -1
    1 0 0 0 -1 0 0 0 1    0 0 0   0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0 -1
    -1 0 0 0 1 0 0 0 1    0 0 0 0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0 -1


 kpoint  GM : 0.000000 0.000000 0.000000  : 1 2 3 4 5 6 7 8
-GM5  2    2.00000 0.00000 0.00000 0.00000 2.00000 0.00000 0.00000 0.00000
-GM6  2    2.00000 0.00000 0.00000 0.00000 -2.00000 0.00000 0.00000 0.00000



 kpoint  R : 0.500000 0.000000 0.500000  : 1 3 5 7
-R2  2    2.00000 0.00000 0.00000 0.00000



 kpoint  S : 0.000000 0.500000 0.500000  : 1 4 5 8
-S2  2    2.00000 0.00000 0.00000 0.00000



 kpoint  T : 0.500000 0.500000 0.000000  : 1 2 5 6
-T3T4  2    2.00000 0.00000 2.00000 0.00000
-T5T6  2    2.00000 0.00000 -2.00000 0.00000



 kpoint  W : 0.500000 0.500000 0.500000  : 1 2 3 4
-W5  2    2.00000 0.00000 0.00000 0.00000



 kpoint  X : 1.000000 1.000000 1.000000  : 1 2 3 4 5 6 7 8
-X5  2    2.00000 0.00000 0.00000 0.00000 2.00000 0.00000 0.00000 0.00000
-X6  2    2.00000 0.00000 0.00000 0.00000 -2.00000 0.00000 0.00000 0.00000
