SG=136.498
 name=P4_2'/mn'm
 nsym=16
 spinor=True
symmetries=
        1 0 0 0 1 0 0 0 1    0 0 0     1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0  1
      -1 0 0 0 -1 0 0 0 1    0 0 0    1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5  1
       0 1 0 1 0 0 0 0 -1    0 0 0 0.0 1.0 1.0 0.0    0.0 -0.75 -0.25 0.0  1
     0 -1 0 -1 0 0 0 0 -1    0 0 0   0.0 1.0 1.0 0.0    0.0 0.75 0.25 0.0  1
     -1 0 0 0 -1 0 0 0 -1    0 0 0     1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0  1
       1 0 0 0 1 0 0 0 -1    0 0 0    1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5  1
      0 -1 0 -1 0 0 0 0 1    0 0 0 0.0 1.0 1.0 0.0    0.0 -0.75 -0.25 0.0  1
        0 1 0 1 0 0 0 0 1    0 0 0   0.0 1.0 1.0 0.0    0.0 0.75 0.25 0.0  1
 0 -1 0 1 0 0 0 0 1    0.5 0.5 0.5  1.0 0.0 0.0 1.0    -0.25 0.0 0.0 0.25 -1
 0 1 0 -1 0 0 0 0 1    0.5 0.5 0.5  1.0 0.0 0.0 1.0    0.25 0.0 0.0 -0.25 -1
-1 0 0 0 1 0 0 0 -1    0.5 0.5 0.5     0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0 -1
1 0 0 0 -1 0 0 0 -1    0.5 0.5 0.5   0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0 -1
0 1 0 -1 0 0 0 0 -1    0.5 0.5 0.5  1.0 0.0 0.0 1.0    -0.25 0.0 0.0 0.25 -1
0 -1 0 1 0 0 0 0 -1    0.5 0.5 0.5  1.0 0.0 0.0 1.0    0.25 0.0 0.0 -0.25 -1
 1 0 0 0 -1 0 0 0 1    0.5 0.5 0.5     0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0 -1
 -1 0 0 0 1 0 0 0 1    0.5 0.5 0.5   0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0 -1


 kpoint  GM : 0.000000 0.000000 0.000000  : 1 2 3 4 5 6 7 8
-GM5  2    2.00000 0.00000 0.00000 0.00000 2.00000 0.00000 0.00000 0.00000
-GM6  2    2.00000 0.00000 0.00000 0.00000 -2.00000 0.00000 0.00000 0.00000



 kpoint  A : 0.500000 0.500000 0.500000  : 1 2 3 4 5 6 7 8
-(A)T5T6  4    4.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000



 kpoint  M : 0.500000 0.500000 0.000000  : 1 2 3 4 5 6 7 8
-(M)Y5Y5  4    4.00000 0.00000 0.00000 0.00000 4.00000 0.00000 0.00000 0.00000
-(M)Y6Y6  4    4.00000 0.00000 0.00000 0.00000 -4.00000 0.00000 0.00000 0.00000



 kpoint  R : 0.000000 0.500000 0.500000  : 1 2 5 6
-R3R4  2    2.00000 0.00000 2.00000 0.00000
-R5R6  2    2.00000 0.00000 -2.00000 0.00000



 kpoint  X : 0.000000 0.500000 0.000000  : 1 2 5 6
-(X)S3S6  2    2.00000 0.00000 0.00000 2.00000 0.00000 0.00000 0.00000 -0.50000
-(X)S4S5  2    2.00000 0.00000 0.00000 2.00000 0.00000 0.00000 0.00000 0.50000



 kpoint  Z : 0.000000 0.000000 0.500000  : 1 2 3 4 5 6 7 8
-Z5Z6  4    4.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
