SG=52.312
 name=Pn'na'
 nsym=8
 spinor=True
symmetries=
        1 0 0 0 1 0 0 0 1    0 0 0   1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0  1
-1 0 0 0 1 0 0 0 -1    0.5 0.5 0.5   0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0  1
     -1 0 0 0 -1 0 0 0 -1    0 0 0   1.0 0.0 0.0 1.0    0.0 0.0 0.0 0.0  1
 1 0 0 0 -1 0 0 0 1    0.5 0.5 0.5   0.0 1.0 1.0 0.0    0.0 1.0 0.0 0.0  1
    -1 0 0 0 -1 0 0 0 1    0.5 0 0  1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5 -1
  1 0 0 0 -1 0 0 0 -1    0 0.5 0.5 0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0 -1
     1 0 0 0 1 0 0 0 -1    0.5 0 0  1.0 0.0 0.0 1.0    -0.5 0.0 0.0 0.5 -1
   -1 0 0 0 1 0 0 0 1    0 0.5 0.5 0.0 1.0 1.0 0.0    0.0 -0.5 -0.5 0.0 -1


 kpoint  GM : 0.000000 0.000000 0.000000  : 1 2 3 4
-GM3  1    1.00000 1.00000 1.00000 1.00000 0.00000 -0.50000 0.00000 -0.50000
-GM4  1    1.00000 1.00000 1.00000 1.00000 0.00000 0.50000 0.00000 0.50000
-GM5  1    1.00000 1.00000 1.00000 1.00000 0.00000 -0.50000 -1.00000 0.50000
-GM6  1    1.00000 1.00000 1.00000 1.00000 0.00000 0.50000 -1.00000 -0.50000



 kpoint  R : 0.500000 0.500000 0.500000  : 1 2 3 4
-(R)C2  2    2.00000 0.00000 0.00000 0.00000



 kpoint  S : 0.500000 0.500000 0.000000  : 1 2 3 4
-(S)E3E5  2    2.00000 2.00000 0.00000 0.00000
-(S)E4E6  2    2.00000 -2.00000 0.00000 0.00000



 kpoint  T : 0.000000 0.500000 0.500000  : 1 2 3 4
-(T)D3  1    1.00000 1.00000 1.00000 1.00000
-(T)D4  1    1.00000 -1.00000 1.00000 -1.00000
-(T)D5  1    1.00000 1.00000 -1.00000 -1.00000
-(T)D6  1    1.00000 -1.00000 -1.00000 1.00000



 kpoint  U : 0.500000 0.000000 0.500000  : 1 2 3 4
-(U)Y3Y5  2    2.00000 2.00000 0.00000 0.00000 0.00000 -0.50000 0.00000 0.00000
-(U)Y4Y6  2    2.00000 2.00000 0.00000 0.00000 0.00000 0.50000 0.00000 0.00000



 kpoint  X : 0.500000 0.000000 0.000000  : 1 2 3 4
-(X)A2  2    2.00000 0.00000 0.00000 0.00000



 kpoint  Y : 0.000000 0.500000 0.000000  : 1 2 3 4
-(Y)Z2  2    2.00000 0.00000 0.00000 0.00000



 kpoint  Z : 0.000000 0.000000 0.500000  : 1 2 3 4
-(Z)B2  2    2.00000 0.00000 0.00000 0.00000
