105  2
 0  -1   0   1   0   0   0   0   1
 1   0   0   0  -1   0   0   0   1
  0.500000    0.000000    0.000000    0.000000    0.000000    0.500000
  0.000000    0.000000   -0.500000    0.166667    0.471405    0.000000
  0.000000    0.500000    0.000000    0.471405   -0.166667    0.000000
