151  2
 0  -1   0   1  -1   0   0   0   1
 0  -1   0  -1   0   0   0   0  -1
 -0.311643    0.000000   -0.289858   -0.268859   -0.429852    0.000000
  0.000000    0.601501    0.000000    0.000000    0.000000   -0.601501
  0.468999    0.000000   -0.097251   -0.296801    0.143831    0.000000
