SG=74
 name=Imma 
 nsym= 8
 spinor=True
symmetries=
1 0 0   0 1 0   0 0 1     0.0 0.0 0.0      1.0  0.0  0.0  1.0    0.0  0.0  0.0  0.0
-1 0 0   0 -1 0   0 0 1     0.0 0.5 0.0      1.0  0.0  0.0  1.0    -0.5  0.0  0.0  0.5
-1 0 0   0 1 0   0 0 -1     0.0 0.5 0.0      0.0  1.0  1.0  0.0    0.0  1.0  0.0  0.0
1 0 0   0 -1 0   0 0 -1     0.0 0.0 0.0      0.0  1.0  1.0  0.0    0.0  -0.5  -0.5  0.0
-1 0 0   0 -1 0   0 0 -1     0.0 0.0 0.0      1.0  0.0  0.0  1.0    0.0  0.0  0.0  0.0
1 0 0   0 1 0   0 0 -1     0.0 0.5 0.0      1.0  0.0  0.0  1.0    -0.5  0.0  0.0  0.5
1 0 0   0 -1 0   0 0 1     0.0 0.5 0.0      0.0  1.0  1.0  0.0    0.0  1.0  0.0  0.0
-1 0 0   0 1 0   0 0 1     0.0 0.0 0.0      0.0  1.0  1.0  0.0    0.0  -0.5  -0.5  0.0


 kpoint  GM : 0.0 0.0 0.0  : 1 2 3 4 5 6 7 8
-GM5 2    2.0  0.0  0.0  0.0  2.0  0.0  0.0  0.0
-GM6 2    2.0  0.0  0.0  0.0  -2.0  0.0  0.0  0.0

 kpoint  X : 1.0 1.0 1.0  : 1 2 3 4 5 6 7 8
-X5 2    2.0  0.0  0.0  0.0  2.0  0.0  0.0  0.0
-X6 2    2.0  0.0  0.0  0.0  -2.0  0.0  0.0  0.0

 kpoint  R : 0.5 0.0 0.5  : 1 3 5 7
-R3 1    1.0  1.0  1.0  1.0   0.0  -0.5  0.0  -0.5
-R4 1    1.0  1.0  1.0  1.0   0.0  0.5  0.0  0.5
-R5 1    1.0  1.0  1.0  1.0   0.0  -0.5  1.0  0.5
-R6 1    1.0  1.0  1.0  1.0   0.0  0.5  1.0  -0.5

 kpoint  S : 0.0 0.5 0.5  : 1 4 5 8
-S3 1    1.0  1.0  1.0  1.0   0.0  -0.5  0.0  -0.5
-S4 1    1.0  1.0  1.0  1.0   0.0  0.5  0.0  0.5
-S5 1    1.0  1.0  1.0  1.0   0.0  -0.5  1.0  0.5
-S6 1    1.0  1.0  1.0  1.0   0.0  0.5  1.0  -0.5

 kpoint  T : 0.5 0.5 0.0  : 1 2 5 6
-T2 2    2.0  0.0  0.0  0.0

 kpoint  W : 0.5 0.5 0.5  : 1 2 3 4
-W2 1    1.0  1.0  1.0  1.0   0.0  -0.5  1.0  -0.5
-W3 1    1.0  1.0  1.0  1.0   0.0  0.5  0.0  -0.5
-W4 1    1.0  1.0  1.0  1.0   0.0  -0.5  0.0  0.5
-W5 1    1.0  1.0  1.0  1.0   0.0  0.5  1.0  0.5
